"filename", "language", "TypeScript", "JSON with Comments", "CSS", "TypeScript JSX", "XML", "JavaScript", "Markdown", "JSON", "HTML", "comment", "blank", "total"
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\base-plate\RectangularBasePlate.tsx", "TypeScript JSX", 0, 0, 0, 706, 0, 0, 0, 0, 0, 20, 27, 753
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\beam-to-beam-connections\BeamToBeamConnectionsOF.tsx", "TypeScript JSX", 0, 0, 0, 413, 0, 0, 0, 0, 0, 0, 21, 434
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\beam-to-column-connections\BeamToColumnConnectionsOF.tsx", "TypeScript JSX", 0, 0, 0, 414, 0, 0, 0, 0, 0, 0, 21, 435
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\creation-bar\CreationBar.tsx", "TypeScript JSX", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 3, 43
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\creation-bar\dialogs\AddicationVBracingParameters.tsx", "TypeScript JSX", 0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 8, 192
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\creation-bar\dialogs\AdditionalBeamParameters.tsx", "TypeScript JSX", 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 8, 154
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\creation-bar\dialogs\AdditionalPlatformParameters.tsx", "TypeScript JSX", 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 76
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\creation-bar\tool-button\CreationTool.css", "CSS", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 4, 29
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\creation-bar\tool-button\CreationTool.tsx", "TypeScript JSX", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 9, 53
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\frames\Frames.tsx", "TypeScript JSX", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 5, 24
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\frames\FramesGeometry.tsx", "TypeScript JSX", 0, 0, 0, 380, 0, 0, 0, 0, 0, 4, 14, 398
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\frames\frame-parameters\ColumnRelocation.tsx", "TypeScript JSX", 0, 0, 0, 341, 0, 0, 0, 0, 0, 0, 15, 356
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\frames\frame-parameters\FrameParametersContainer.tsx", "TypeScript JSX", 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 8, 59
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\frames\frame-parameters\FramesParameters.tsx", "TypeScript JSX", 0, 0, 0, 649, 0, 0, 0, 0, 0, 0, 18, 667
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\h-bracing-connections\HBracingConnectionsOF.tsx", "TypeScript JSX", 0, 0, 0, 413, 0, 0, 0, 0, 0, 0, 21, 434
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\k-bracing-connections\KBracingConnectionsOF.tsx", "TypeScript JSX", 0, 0, 0, 413, 0, 0, 0, 0, 0, 0, 21, 434
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\ladders\Ladders.tsx", "TypeScript JSX", 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 9, 151
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\masonry-cladding\MasonryCladding.tsx", "TypeScript JSX", 0, 0, 0, 249, 0, 0, 0, 0, 0, 1, 17, 267
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\members\GeometryBeams.tsx", "TypeScript JSX", 0, 0, 0, 584, 0, 0, 0, 0, 0, 3, 21, 608
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\members\GeometryColumns.tsx", "TypeScript JSX", 0, 0, 0, 466, 0, 0, 0, 0, 0, 3, 21, 490
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\members\Release.tsx", "TypeScript JSX", 0, 0, 0, 491, 0, 0, 0, 0, 0, 5, 22, 518
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\metal-cladding\MetalCladding.tsx", "TypeScript JSX", 0, 0, 0, 270, 0, 0, 0, 0, 0, 1, 17, 288
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\pipes\FEED.tsx", "TypeScript JSX", 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 6, 111
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\pipes\PipeModelingOF.tsx", "TypeScript JSX", 0, 0, 0, 865, 0, 0, 0, 0, 0, 3, 31, 899
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\pipes\SupportModelingOF.tsx", "TypeScript JSX", 0, 0, 0, 565, 0, 0, 0, 0, 0, 3, 30, 598
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\platforms\Platforms.tsx", "TypeScript JSX", 0, 0, 0, 538, 0, 0, 0, 0, 0, 4, 28, 570
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\railings\Railings.tsx", "TypeScript JSX", 0, 0, 0, 354, 0, 0, 0, 0, 0, 111, 18, 483
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\runners\Runners.tsx", "TypeScript JSX", 0, 0, 0, 354, 0, 0, 0, 0, 0, 1, 21, 376
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\splice-flange\Circular.tsx", "TypeScript JSX", 0, 0, 0, 491, 0, 0, 0, 0, 0, 0, 34, 525
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\splice-flange\Rectangular.tsx", "TypeScript JSX", 0, 0, 0, 727, 0, 0, 0, 0, 0, 26, 36, 789
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\stairs\FromDetails.tsx", "TypeScript JSX", 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 5, 97
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\stairs\StairOF.tsx", "TypeScript JSX", 0, 0, 0, 564, 0, 0, 0, 0, 0, 3, 23, 590
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\tier-elevations\ElementsDlg.tsx", "TypeScript JSX", 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 9, 85
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\tier-elevations\ElementsElevations.tsx", "TypeScript JSX", 0, 0, 0, 273, 0, 0, 0, 0, 0, 0, 22, 295
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\truss\Truss.tsx", "TypeScript JSX", 0, 0, 0, 449, 0, 0, 0, 0, 0, 20, 19, 488
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\open-frame\v-bracing-connections\VBracingConnectionsOF.tsx", "TypeScript JSX", 0, 0, 0, 413, 0, 0, 0, 0, 0, 0, 21, 434
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\PipeRackContent.tsx", "TypeScript JSX", 0, 0, 0, 173, 0, 0, 0, 0, 0, 0, 13, 186
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\PipeRackDlg.tsx", "TypeScript JSX", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 5, 28
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\PipeRackTabs.tsx", "TypeScript JSX", 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 12, 122
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\accessories\Accessories.tsx", "TypeScript JSX", 0, 0, 0, 667, 0, 0, 0, 0, 0, 0, 65, 732
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\accessories\ChristmasTree.tsx", "TypeScript JSX", 0, 0, 0, 325, 0, 0, 0, 0, 0, 0, 17, 342
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\accessories\FPost.tsx", "TypeScript JSX", 0, 0, 0, 310, 0, 0, 0, 0, 0, 0, 17, 327
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\accessories\TPost.tsx", "TypeScript JSX", 0, 0, 0, 280, 0, 0, 0, 0, 0, 0, 17, 297
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\additional-beams\AdditionalColumns.tsx", "TypeScript JSX", 0, 0, 0, 460, 0, 0, 0, 0, 0, 0, 19, 479
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\additional-beams\Beams.tsx", "TypeScript JSX", 0, 0, 0, 707, 0, 0, 0, 0, 0, 7, 24, 738
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\additional-beams\PlanBracings.tsx", "TypeScript JSX", 0, 0, 0, 385, 0, 0, 0, 0, 0, 0, 24, 409
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\additional-beams\PortalBracings.tsx", "TypeScript JSX", 0, 0, 0, 366, 0, 0, 0, 0, 0, 0, 19, 385
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\base-plate\CircularBasePlate.tsx", "TypeScript JSX", 0, 0, 0, 345, 0, 0, 0, 0, 0, 0, 20, 365
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\base-plate\RectangularBasePlate.tsx", "TypeScript JSX", 0, 0, 0, 406, 0, 0, 0, 0, 0, 2, 20, 428
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\ladders\Ladders.tsx", "TypeScript JSX", 0, 0, 0, 351, 0, 0, 0, 0, 0, 0, 20, 371
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\members\GeometryBeams.tsx", "TypeScript JSX", 0, 0, 0, 327, 0, 0, 0, 0, 0, 0, 17, 344
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\members\GeometryColumns.tsx", "TypeScript JSX", 0, 0, 0, 280, 0, 0, 0, 0, 0, 0, 17, 297
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\members\Release.tsx", "TypeScript JSX", 0, 0, 0, 426, 0, 0, 0, 0, 0, 0, 25, 451
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\pipes\FEED.tsx", "TypeScript JSX", 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 6, 111
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\pipes\PipeModeling.tsx", "TypeScript JSX", 0, 0, 0, 674, 0, 0, 0, 0, 0, 1, 30, 705
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\pipes\SupportModeling.tsx", "TypeScript JSX", 0, 0, 0, 350, 0, 0, 0, 0, 0, 0, 26, 376
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\platforms\Platforms.tsx", "TypeScript JSX", 0, 0, 0, 397, 0, 0, 0, 0, 0, 0, 24, 421
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\portals\Cantilever.tsx", "TypeScript JSX", 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 10, 175
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\portals\Portals.tsx", "TypeScript JSX", 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 12, 134
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\portals\PortalsGeometry.tsx", "TypeScript JSX", 0, 0, 0, 290, 0, 0, 0, 0, 0, 0, 16, 306
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\portals\PortalsParameters.tsx", "TypeScript JSX", 0, 0, 0, 994, 0, 0, 0, 0, 0, 19, 30, 1043
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\portals\VerticalBracing.tsx", "TypeScript JSX", 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 10, 138
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\splice-flange\Circular.tsx", "TypeScript JSX", 0, 0, 0, 399, 0, 0, 0, 0, 0, 0, 21, 420
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\splice-flange\Rectangular.tsx", "TypeScript JSX", 0, 0, 0, 523, 0, 0, 0, 0, 0, 0, 21, 544
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\pipe-rack\tier-elevations\TierElevations.tsx", "TypeScript JSX", 0, 0, 0, 227, 0, 0, 0, 0, 0, 0, 13, 240
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\product-sorting-simulation\ProductSortingSimulationContent.tsx", "TypeScript JSX", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 5, 32
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\product-sorting-simulation\ProductSortingSimulationDlg.tsx", "TypeScript JSX", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 6, 29
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\product-sorting-simulation\ProductSortingSimulationTabs.tsx", "TypeScript JSX", 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 12, 82
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\product-sorting-simulation\conveyor\Conveyor.tsx", "TypeScript JSX", 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 15, 178
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\product-sorting-simulation\egv\EGV.tsx", "TypeScript JSX", 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 9, 88
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\product-sorting-simulation\egv\EGVPathDlg.tsx", "TypeScript JSX", 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 16, 132
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\product-sorting-simulation\racks\Racks.tsx", "TypeScript JSX", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\product-sorting-simulation\workers\RackAssignment.tsx", "TypeScript JSX", 0, 0, 0, 69, 0, 0, 0, 0, 0, 1, 10, 80
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\product-sorting-simulation\workers\Workers.tsx", "TypeScript JSX", 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 11, 159
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\user-defined-section\CombinedSections.tsx", "TypeScript JSX", 0, 0, 0, 319, 0, 0, 0, 0, 0, 0, 23, 342
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\user-defined-section\FabricatedSections.tsx", "TypeScript JSX", 0, 0, 0, 427, 0, 0, 0, 0, 0, 0, 26, 453
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\user-defined-section\ReplaceSection.tsx", "TypeScript JSX", 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 9, 107
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\user-defined-section\RolledSectionWithPlates.tsx", "TypeScript JSX", 0, 0, 0, 481, 0, 0, 0, 0, 0, 0, 28, 509
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\3d-modeling\user-defined-section\userProfilesUtils.ts", "TypeScript", 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 179
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\MenuBar.tsx", "TypeScript JSX", 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 14, 106
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\MenuButton.tsx", "TypeScript JSX", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 4, 39
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\AnalysisTab.tsx", "TypeScript JSX", 0, 0, 0, 760, 0, 0, 0, 0, 0, 15, 19, 794
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\cables\CablesDataModeling.tsx", "TypeScript JSX", 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 8, 55
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\cables\data-modeling-components\CableModeling.tsx", "TypeScript JSX", 0, 0, 0, 708, 0, 0, 0, 0, 0, 1, 25, 734
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\comparisons\DisplacementComparison.tsx", "TypeScript JSX", 0, 0, 0, 289, 0, 0, 0, 0, 0, 0, 21, 310
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\comparisons\ForcesComparisons.tsx", "TypeScript JSX", 0, 0, 0, 303, 0, 0, 0, 0, 0, 0, 20, 323
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\comparisons\ReactionsComparisons.tsx", "TypeScript JSX", 0, 0, 0, 289, 0, 0, 0, 0, 0, 0, 20, 309
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\factory-shed\design-code-and-parameters\DesignCodeAndParameters.tsx", "TypeScript JSX", 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 7, 65
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\factory-shed\design-code-and-parameters\DesignCodeISParams.tsx", "TypeScript JSX", 0, 0, 0, 340, 0, 0, 0, 0, 0, 0, 15, 355
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\factory-shed\design-code-and-parameters\DesignCodeUSParams.tsx", "TypeScript JSX", 0, 0, 0, 341, 0, 0, 0, 0, 0, 0, 15, 356
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\factory-shed\design-code-and-parameters\designCodeUtils.ts", "TypeScript", 417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 467
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\factory-shed\reports\MaterialTakeOffDlg.tsx", "TypeScript JSX", 0, 0, 0, 160, 0, 0, 0, 0, 0, 3, 18, 181
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\factory-shed\reports\ReportsDlg.tsx", "TypeScript JSX", 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 8, 62
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\factory-shed\reports\tables\MemberEndForces.tsx", "TypeScript JSX", 0, 0, 0, 146, 0, 0, 0, 0, 0, 1, 14, 161
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\factory-shed\reports\tables\MemberStressCheck.tsx", "TypeScript JSX", 0, 0, 0, 243, 0, 0, 0, 0, 0, 0, 21, 264
